gene,half_life_hr,decay_rate,p_val,geneSymbol
Znhit3,1.74101135785846,-0.920979105102016,0.292978306223356,Znhit3
Myo19,3.12605557311606,-1.5062849301312,0.221466181833832,Myo19
Prpsap2,36.7642843365348,-3.97103976014986,0.813382991516042,Prpsap2
Ggnbp2,2.1028541494729,-1.10980846134171,0.255499657435234,Ggnbp2
Acaca,6.83689063728711,-2.28884596366901,0.576478415341816,Acaca
Shmt1,4.96679980018889,-1.96928864991287,0.389605214043286,Shmt1
Llgl1,9.57104385512016,-2.62525519586833,0.579900774813902,Llgl1
Srebf1,3.39872784276779,-1.58991411829518,0.342123678874977,Srebf1
Tom1l1,5.9575054386713,-2.15116476348368,0.562705193485397,Tom1l1
Cox11,7.27114988503544,-2.35042736812534,0.646882846158822,Cox11
Bzw2,215.822105888766,-5.74096740508602,0.957577424996522,Bzw2
Elac2,12.6909126905858,-2.90739912175368,0.562002915339169,Elac2
Pctp,14.8621841890748,-3.06533293353007,0.812896009791532,Pctp
Twistnb,1.44419341051735,-0.734063892884518,0.190271069321008,Twistnb
Atxn7l1,6.2749041796528,-2.20307113530807,0.596801099977271,Atxn7l1
Sypl,2.38329870812259,-1.23499846045349,0.150411271700829,Sypl
Pdia6,178.861716556625,-5.55312589466166,0.949968454385715,Pdia6
Nampt,3.30289432228899,-1.56131207201557,0.257228967361432,Nampt
Pik3cg,2.70332819855501,-1.36099660061429,0.416805333670616,Pik3cg
Nbas,10.6551887742383,-2.73255990293807,0.67323984548366,Nbas
Tspan13,6.01664658585466,-2.16104297915579,0.504439577833797,Tspan13
Rock2,4.06923406740675,-1.76996771249989,0.394889811602517,Rock2
Laptm4a,6.71208745737988,-2.27042291966464,0.455623240245562,Laptm4a
Snx13,3.66186432387585,-1.66448531641411,0.461281668075173,Snx13
Sdc1,2.56312068472726,-1.30773845414619,0.270154611342746,Sdc1
Lpin1,2.48615419041691,-1.27724993524516,0.566919541881269,Lpin1
Pum2,1.36514503979346,-0.677773599832737,0.274985291632507,Pum2
Trib2,2.12969105612833,-1.12248984571188,0.440650692746334,Trib2
Hs1bp3,1.49749373487272,-0.770305787855985,0.0218822851424457,Hs1bp3
Smc6,3.34452227173163,-1.57383678534695,0.358608271887808,Smc6
Gna13,2.15421181612769,-1.13393783065931,0.320838013006417,Gna13
Prkar1a,11.9248588277503,-2.84513811894221,0.563007185139927,Prkar1a
Rdh14,1.65088889700567,-0.867826788891671,0.367247992798982,Rdh14
Trappc12,4.02438950873838,-1.75888614510079,0.380827480426807,Trappc12
Rnaseh1,3.37847163446381,-1.58393634866005,0.282613622848233,Rnaseh1
Ubxn2a,9.43006125647493,-2.61041551312056,0.541596233104531,Ubxn2a
Cmpk2,3.00886778287121,-1.46807677670956,0.303387901566174,Cmpk2
Pfn4,2.85545992654423,-1.41574584582703,0.19542993494722,Pfn4
Itsn2,4.73749429318341,-1.9220212863844,0.43565534821202,Itsn2
Rsad2,4.14659313109238,-1.78879998540795,0.153187732151146,Rsad2
Rnf144a,8.49474053130937,-2.5059601315439,0.717242519710959,Rnf144a
Id2,1.03081156980716,-0.396859344419478,0.205447273673737,Id2
Ncoa1,5.03783294578124,-1.98348893912572,0.575262607752359,Ncoa1
Dus4l,1.63906830473921,-0.860640894117585,0.17086162809534,Dus4l
Rrm2,4.1264629991396,-1.78393354394711,0.21760292763299,Rrm2
Bcap29,46.7680752962658,-4.21171373894468,0.892162481663249,Bcap29
Cenpo,2.06989051446801,-1.09400863489879,0.289071671326548,Cenpo
Adcy3,3.16709302645005,-1.5193270613885,0.426248757768403,Adcy3
Grhl1,5.10610393737201,-1.99694959512249,0.618795935647923,Grhl1
Dnajc27,12.643086660712,-2.90362347733007,0.724420637182868,Dnajc27
Cbll1,1.06893387955829,-0.433174698100109,0.13256210477191,Cbll1
Dnmt3a,5.41191924700968,-2.05511670967942,0.488291416095418,Dnmt3a
Dld,8.46823787179537,-2.50283536412996,0.444698823197013,Dld
Kif3c,3.08495814307605,-1.49305100996239,0.408776041451714,Kif3c
Rab10,2.68514059252257,-1.35424600937744,0.303107635960722,Rab10
Ddx52,3.76483097658479,-1.69221588748841,0.263302236099362,Ddx52
Cdc27,2.06583582780587,-1.09204782432976,0.226420688032544,Cdc27
Itgb3,7.4837624879033,-2.37924859250692,0.651194615423261,Itgb3
Mettl2,8.81696266651669,-2.54319036241613,0.530351338807182,Mettl2
Nle1,7.42014002914503,-2.37071084943531,0.437131442764399,Nle1
Tlk2,1.64184036412489,-0.862330706498905,0.284305129327472,Tlk2
