Gene,half_life_hr,decay_rate,p_val,geneSymbol
Kdelr1,5.514898879,-2.073966238,6.67E-07,Kdelr1
Tigd2,1.912857389,-1.01511106,5.17E-05,Tigd2
Ino80,2.79004979,-1.392572362,1.46E-05,Ino80
Etaa1,1.851594374,-0.982560012,0.003829898,Etaa1
Arl13b,3.751426226,-1.688649015,2.29E-05,Arl13b
Gar1,4.64617331,-1.902556857,5.33E-06,Gar1
Otub2,2.295804946,-1.197596442,6.32E-06,Otub2
Wls,7.546160502,-2.387551812,6.49E-05,Wls
Fam133b,6.225983982,-2.19524442,1.01E-06,Fam133b
Gtf2e2,4.665261893,-1.906656893,3.27E-07,Gtf2e2
Stx19,4.812673246,-1.937765619,9.44E-05,Stx19
A930005H10Rik,6.771392804,-2.279219718,4.56E-05,A930005H10Rik
Fdx1l,5.545839219,-2.079560877,0.000341537,Fdx1l
Spire1,3.216773303,-1.534891698,3.92E-06,Spire1
B230118H07Rik,6.13977704,-2.181301349,0.000695926,B230118H07Rik
Rpl39l,2.61981483,-1.32961656,0.000587174,Rpl39l
Ppifos,1.031422637,-0.397451971,0.001713297,Ppifos
Fam212a,1.056924469,-0.421876167,0.009459719,Fam212a
Ebpl,5.133435236,-2.002287992,5.05E-05,Ebpl
Cgnl1,3.029162067,-1.474798956,0.000546394,Cgnl1
Hyi,4.700974391,-1.914282725,0.000365798,Hyi
Bcas2,4.545143728,-1.880572271,6.83E-08,Bcas2
Denr,4.513044832,-1.873484975,1.22E-05,Denr
Coa4,2.636753594,-1.336061382,1.56E-06,Coa4
Fam135a,3.516939482,-1.624104067,3.70E-05,Fam135a
Sympk,4.50144092,-1.87091047,3.28E-07,Sympk
5330426P16Rik,3.514888981,-1.623520861,0.000656524,5330426P16Rik
Leprotl1,4.786281357,-1.932266696,1.94E-08,Leprotl1
Rpl24,7.364186317,-2.363141485,1.90E-05,Rpl24
Ndufb4,8.282380158,-2.480643306,0.000104578,Ndufb4
Hsbp1,8.244601984,-2.476071602,2.10E-06,Hsbp1
Ndufc2,6.678240105,-2.265367416,4.45E-05,Ndufc2
Ndufb2,8.362025103,-2.490213555,0.000144363,Ndufb2
Ccdc34,8.230758274,-2.474391066,0.000826401,Ccdc34
Ndufa5,9.124939316,-2.57752417,0.000179717,Ndufa5
Diras2,1.142899551,-0.50008142,0.118778657,Diras2
2900060B14Rik,2.760941389,-1.382084625,9.27E-07,2900060B14Rik
Urm1,7.287029144,-2.352608859,4.48E-05,Urm1
Rnaseh2c,5.590738148,-2.087624247,3.19E-05,Rnaseh2c
Tmbim4,5.261575394,-2.026943407,7.27E-07,Tmbim4
Gsto2,3.872827593,-1.720497805,1.59E-05,Gsto2
Fam98b,4.549969989,-1.881633558,3.17E-07,Fam98b
Nudt21,6.168634508,-2.185990423,0.000904867,Nudt21
Fam166a,5.900116189,-2.141484964,0.000100113,Fam166a
Efcab2,6.734854278,-2.273809094,0.013785304,Efcab2
AI846148,3.457304667,-1.607002208,1.06E-06,AI846148
1700102H20Rik,0.656436215,0.054416828,0.882296738,1700102H20Rik
1700120K04Rik,3.764971861,-1.692253308,0.000157621,1700120K04Rik
Fam229a,16.98721921,-3.198974171,0.056924576,Fam229a
Mturn,3.640652871,-1.658675946,1.86E-05,Mturn
Krt42,6.408045767,-2.224067272,1.71E-05,Krt42
Rpa3,7.115706141,-2.328817394,1.75E-05,Rpa3
Fam195a,3.625039094,-1.654377993,4.75E-07,Fam195a
A930018P22Rik,23.56464545,-3.526260435,0.265666187,A930018P22Rik
Fam96a,4.268270878,-1.817721719,7.51E-07,Fam96a
Babam1,5.47630994,-2.066944426,6.80E-06,Babam1
Tmem86b,3.680875375,-1.669663518,5.83E-07,Tmem86b
Ift80,4.33015984,-1.832117377,7.28E-05,Ift80
Trmt12,1.315525976,-0.640749488,0.013708359,Trmt12
Agpat4,2.997087193,-1.464153802,1.79E-05,Agpat4
Pdhb,5.991754552,-2.156897203,1.26E-06,Pdhb
Slc25a22,2.783833565,-1.390341878,2.63E-06,Slc25a22
Zdhhc21,3.930497861,-1.735279021,5.13E-06,Zdhhc21
Rbm28,4.594184553,-1.891304197,5.53E-06,Rbm28
Pomgnt1,3.895686218,-1.726382764,1.92E-06,Pomgnt1
Rpa1,5.317532215,-2.037522247,3.85E-05,Rpa1
Toe1,1.741366138,-0.921182862,0.000109249,Toe1
2310057M21Rik,2.212176918,-1.160489982,1.43E-06,2310057M21Rik
Ddx39,4.588561441,-1.890079484,1.11E-08,Ddx39
Mcoln2,2.324145922,-1.209865547,0.001329068,Mcoln2
4930430F08Rik,3.770615841,-1.693751262,0.002467471,4930430F08Rik
9530077C05Rik,4.719894468,-1.918299362,2.09E-05,9530077C05Rik
C630043F03Rik,3.245431375,-1.543761197,0.000833804,C630043F03Rik
Mto1,2.7858519,-1.391066636,9.42E-07,Mto1
Stt3b,4.682647187,-1.910376509,3.35E-06,Stt3b
Mfsd10,7.476199655,-2.378237516,9.25E-06,Mfsd10
Aar2,2.70326447,-1.360973026,3.59E-06,Aar2
Ncapd2,3.267664865,-1.550588542,0.000353516,Ncapd2
Vps53,3.629328017,-1.655560432,7.16E-07,Vps53
Fam114a1,2.813743248,-1.401028634,8.06E-05,Fam114a1
Kdelc2,5.136220466,-2.002830412,7.58E-05,Kdelc2
4930565N06Rik,1.845191712,-0.979096102,0.061475284,4930565N06Rik
Zmym1,4.286881397,-1.822072442,0.000380805,Zmym1
Gstm7,4.768335141,-1.928510137,0.122672534,Gstm7
Apoo,6.510640456,-2.239950752,0.009953231,Apoo
Aph1c,3.599779531,-1.647385523,0.000191802,Aph1c
Nudt22,3.370156873,-1.581472214,6.06E-07,Nudt22
Tsr3,3.907324741,-1.729365851,1.70E-07,Tsr3
Rab13,3.260770597,-1.548476468,7.95E-07,Rab13
Sdhaf1,4.496686731,-1.869853764,1.53E-06,Sdhaf1
Crip2,7.351339226,-2.361395425,2.26E-07,Crip2
Ccdc88c,2.470674154,-1.271003971,2.69E-05,Ccdc88c
Ndufb10,6.112963169,-2.176924547,2.86E-05,Ndufb10
Sirt5,3.359495777,-1.578303817,0.001690673,Sirt5
0610011F06Rik,6.100207599,-2.174835724,3.51E-05,0610011F06Rik
Ndufs3,4.375598241,-1.842556172,3.07E-05,Ndufs3
Mul1,2.400297248,-1.242105504,1.35E-06,Mul1
2010204K13Rik,9.062901209,-2.570702211,0.010369614,2010204K13Rik
0610030E20Rik,3.202009543,-1.530291516,4.86E-06,0610030E20Rik
Rab14,3.494605747,-1.617733485,4.30E-08,Rab14
Tmem129,5.164719582,-2.00836373,1.76E-05,Tmem129
Ndufa8,6.206456741,-2.192103081,0.00011337,Ndufa8
Ciz1,3.720806975,-1.680453494,2.12E-06,Ciz1
Tlcd1,4.181777245,-1.797249255,8.85E-08,Tlcd1
0610039K10Rik,3.769388344,-1.693425666,0.000113355,0610039K10Rik
Ccdc163,4.921279215,-1.96008142,0.000166241,Ccdc163
G6pc3,4.876781318,-1.950998357,1.86E-06,G6pc3
Nrn1,3.586473724,-1.643682391,0.023464361,Nrn1
Ankrd13a,4.188015497,-1.798739914,2.68E-08,Ankrd13a
Lmbrd1,4.882114006,-1.952091245,4.26E-06,Lmbrd1
Ankrd13d,3.668835151,-1.666387135,5.37E-05,Ankrd13d
Slc39a13,6.386132821,-2.220641813,0.000565487,Slc39a13
Steap3,2.353392014,-1.222370618,3.23E-08,Steap3
Fbxl15,3.261158005,-1.548595269,9.45E-06,Fbxl15
Rpl34,6.06235766,-2.168611698,6.36E-05,Rpl34
Dusp23,4.166816967,-1.793665348,0.002815358,Dusp23
Rraga,4.096521497,-1.776651119,5.42E-07,Rraga
Tbc1d10b,2.105202955,-1.110924799,3.54E-08,Tbc1d10b
Ppp1r14a,19.51218397,-3.33755201,0.111018299,Ppp1r14a
Mrpl14,4.378064028,-1.843119545,5.60E-06,Mrpl14
Adipor2,4.072055022,-1.770660712,9.49E-07,Adipor2
Ly6g6c,4.855510378,-1.946627141,1.35E-10,Ly6g6c
Tmem126b,3.164080935,-1.51837555,0.000205338,Tmem126b
Mob1b,2.995106085,-1.463492572,5.96E-05,Mob1b
Ssna1,4.860636762,-1.947682371,1.07E-06,Ssna1
Rmnd5a,3.873866827,-1.720766109,2.73E-06,Rmnd5a
Phf5a,5.177840041,-2.010900909,1.83E-06,Phf5a
1110007C09Rik,3.6468644,-1.66038065,3.44E-07,1110007C09Rik
Mpzl1,4.501335521,-1.870887056,2.91E-05,Mpzl1
Krtap6-5,9.177856214,-2.58330657,0.301772021,Krtap6-5
Tmem140,1.460011576,-0.744957285,0.015947476,Tmem140
Zfp579,3.199731661,-1.529579871,0.000106266,Zfp579
Ndufaf4,4.208632649,-1.803650729,1.42E-05,Ndufaf4
Arel1,2.157347255,-1.135392265,2.82E-05,Arel1
Mrpl53,5.690656162,-2.10533848,3.40E-08,Mrpl53
Nsmce2,4.964478679,-1.968821213,3.29E-05,Nsmce2
Vps51,3.656803796,-1.663102407,3.71E-07,Vps51
Ppfia4,2.469512114,-1.270533527,2.19E-06,Ppfia4
Ints1,5.183344321,-2.01196339,1.09E-05,Ints1
Tomm5,5.964021652,-2.152257948,2.95E-06,Tomm5
Micu2,3.760132548,-1.690967129,1.30E-06,Micu2
Eml1,4.766188509,-1.928059851,0.000499042,Eml1
Zfyve21,3.136143132,-1.509506664,1.24E-06,Zfyve21
Fam189b,5.220601885,-2.019125619,0.001015165,Fam189b
Fam96b,5.36244807,-2.045933521,5.00E-07,Fam96b
Wipf2,2.680479563,-1.35250864,4.92E-06,Wipf2
Evc2,4.512598094,-1.873385982,0.000446065,Evc2
Gpr155,4.82200899,-1.939703565,3.70E-05,Gpr155
Smim6,6.350097889,-2.214983149,0.001054292,Smim6
1110020A21Rik,7.335073329,-2.359180329,4.88E-05,1110020A21Rik
Mphosph6,2.758178352,-1.381083365,8.17E-06,Mphosph6
Mrpl13,6.759788441,-2.277504515,2.35E-06,Mrpl13
Tmem109,7.165348434,-2.335769611,2.33E-05,Tmem109
2310036O22Rik,4.362010056,-1.839445894,1.39E-06,2310036O22Rik
Ecscr,14.17487665,-3.017984068,0.135840511,Ecscr
Sgol2,2.528868663,-1.294284954,8.91E-05,Sgol2
Tefm,1.330176364,-0.651824458,0.013748182,Tefm
Smim14,5.160635553,-2.007572662,1.82E-07,Smim14
Col6a4,4.892763256,-1.954270148,0.001174933,Col6a4
Cebpzos,10.11408233,-2.680441663,0.000288891,Cebpzos
Uckl1,3.457693868,-1.607114775,1.88E-08,Uckl1
Ankra2,3.988356878,-1.749892257,3.51E-05,Ankra2
Pdrg1,7.163761923,-2.335548172,8.63E-06,Pdrg1
Dpm3,8.038697975,-2.450780047,0.000177715,Dpm3
Nufip2,2.853109936,-1.414922525,3.34E-05,Nufip2
Mrps18a,4.175469369,-1.795739696,7.24E-06,Mrps18a
Cgref1,5.138027767,-2.003182224,3.00E-09,Cgref1
Ict1,4.820187737,-1.939325797,0.000152126,Ict1
Lamtor5,5.588589738,-2.087239893,7.51E-05,Lamtor5
Tmed10,5.649330082,-2.098049889,1.78E-06,Tmed10
Rtn4,5.863243532,-2.135215875,3.39E-06,Rtn4
Mocos,2.643660396,-1.338677391,4.84E-07,Mocos
Syf2,5.763238379,-2.118012456,6.35E-07,Syf2
Ccdc167,2.951167628,-1.448713819,1.22E-05,Ccdc167
Dnajc8,4.643321185,-1.901942803,1.72E-07,Dnajc8
Pmvk,3.813745899,-1.705124802,5.21E-07,Pmvk
Ppm1f,4.256042816,-1.814852733,0.000115431,Ppm1f
Serhl,3.716036192,-1.679170481,0.00044669,Serhl
Mrpl28,6.567863613,-2.248701527,0.00011043,Mrpl28
Ube2c,3.881023952,-1.722611944,3.57E-07,Ube2c
Letmd1,3.669368429,-1.666532478,4.96E-07,Letmd1
Gdpd3,3.753979914,-1.689329508,1.54E-06,Gdpd3
Mtcl1,3.131243249,-1.50794305,9.33E-05,Mtcl1
1110012L19Rik,3.890224299,-1.724979737,3.80E-05,1110012L19Rik
Wdr65,5.930303293,-2.146588278,0.001085318,Wdr65
Elac2,3.727050562,-1.682130107,3.54E-06,Elac2
Fbxw9,4.52947074,-1.877118019,1.62E-06,Fbxw9
Cryl1,3.722252632,-1.680841952,5.88E-05,Cryl1
Tm2d3,3.125523269,-1.506114636,5.34E-05,Tm2d3
Fahd1,3.504201699,-1.620475654,4.63E-05,Fahd1
Tmem216,6.201755543,-2.191345325,1.54E-05,Tmem216
Abhd14a,3.979169331,-1.747586007,1.12E-05,Abhd14a
Nadk2,3.421404475,-1.596564053,7.62E-05,Nadk2
Tab2,3.575918873,-1.640735091,1.20E-06,Tab2
Samm50,5.848650417,-2.132723857,8.22E-05,Samm50
Fndc1,4.317884661,-1.829278541,0.000709595,Fndc1
Fam198b,4.393834757,-1.846715287,0.005124845,Fam198b
Trpm4,4.078548456,-1.772254075,6.37E-07,Trpm4
Klk5,5.064463266,-1.988761084,1.15E-07,Klk5
Pcyt2,4.466316571,-1.863076956,2.84E-06,Pcyt2
Fam172a,3.782538888,-1.696908368,1.94E-05,Fam172a
Fitm1,1.388878781,-0.69500971,0.46316646,Fitm1
Slc44a2,5.34682818,-2.043016442,1.27E-06,Slc44a2
Kansl1l,3.732626755,-1.68362513,4.63E-05,Kansl1l
1110028F18Rik,3.996328464,-1.751888976,0.008386115,1110028F18Rik
Hnrnpul2,4.180317911,-1.79690022,1.11E-08,Hnrnpul2
Lce1e,5.057967976,-1.987477737,0.000241169,Lce1e
Hddc3,4.150034818,-1.789629645,1.62E-06,Hddc3
Rere,2.305151768,-1.201659438,6.59E-05,Rere
Gtf2f2,4.025517647,-1.759166431,8.02E-08,Gtf2f2
Rabl2,3.453451851,-1.605887188,0.000476228,Rabl2
Cilp2,3.811796632,-1.704613556,4.53E-06,Cilp2
Ifitm1,1.632282004,-0.856491959,0.000171099,Ifitm1
Rnf166,4.476961996,-1.865457611,2.33E-06,Rnf166
Lce1b,3.868834451,-1.719466207,0.000336043,Lce1b
1110032A03Rik,4.28528091,-1.821699027,3.96E-05,1110032A03Rik
Hrnr,5.44279318,-2.060805302,0.001210403,Hrnr
Arl8a,3.188064352,-1.525926867,1.80E-06,Arl8a
Trp53inp2,3.283738824,-1.555495579,4.03E-07,Trp53inp2
Trim37,4.133662956,-1.785676849,5.40E-05,Trim37
Dus1l,3.606930096,-1.649369942,2.77E-05,Dus1l
Rbfa,3.918226675,-1.732152093,7.71E-06,Rbfa
Lrrc16a,3.113336723,-1.502207973,1.33E-05,Lrrc16a
Smek1,2.976211793,-1.457164202,2.47E-06,Smek1
Mrps18c,5.442605766,-2.060770868,0.000406927,Mrps18c
Tyw5,4.65510268,-1.904476889,0.00013248,Tyw5
Angel1,3.437830143,-1.601353421,7.97E-06,Angel1
Acss1,2.153024023,-1.133386297,0.000155297,Acss1
Tmem219,3.433734902,-1.600161482,1.27E-05,Tmem219
Anln,4.799396006,-1.935002998,0.000257317,Anln
Zfp740,2.979158087,-1.45815366,2.15E-07,Zfp740
Rreb1,1.902401304,-1.009629853,0.000347866,Rreb1
Cgrrf1,3.40870687,-1.592845923,1.20E-05,Cgrrf1
Abhd11,4.5137347,-1.873637825,2.62E-07,Abhd11
Synpo2l,4.568482271,-1.885693963,0.008709126,Synpo2l
1110038B12Rik,7.290547625,-2.353091584,6.50E-07,1110038B12Rik
Wash,4.035247522,-1.761580564,8.23E-06,Wash
Krtap4-6,9.459635049,-2.613546725,0.443975292,Krtap4-6
Phtf2,3.269162284,-1.55104669,9.30E-06,Phtf2
Ms4a6d,2.4632926,-1.268011831,3.89E-07,Ms4a6d
Atp6v1c2,4.270468711,-1.81823651,1.38E-06,Atp6v1c2
Taf11,4.286516712,-1.821987369,4.46E-07,Taf11
Tmem53,3.94162801,-1.738106759,0.001615241,Tmem53
Gucd1,2.347814865,-1.219997971,6.74E-07,Gucd1
Trmt61b,3.628127696,-1.655229649,7.65E-07,Trmt61b
Srpx2,7.177191668,-2.337421094,0.003775068,Srpx2
Flnc,4.690846643,-1.912126008,2.41E-05,Flnc
Ubr3,3.365607703,-1.580121463,3.80E-05,Ubr3
Tmem214,3.262073514,-1.548875961,1.24E-07,Tmem214
Rgmb,2.094538938,-1.105846373,1.59E-05,Rgmb
Elovl5,5.008211429,-1.977591772,0.000122922,Elovl5
1110046J04Rik,3.430882509,-1.59933044,2.50E-05,1110046J04Rik
Nexn,12.05017146,-2.85559181,0.023824305,Nexn
Dock5,3.350410923,-1.575595923,0.000169274,Dock5
Btbd10,4.007850255,-1.754767922,2.41E-06,Btbd10
Ppil1,4.562578589,-1.884400864,5.36E-06,Ppil1
Ddi2,2.720038435,-1.367158931,1.74E-05,Ddi2
Zfand2b,3.574953278,-1.640465027,2.71E-07,Zfand2b
Sync,1.828779767,-0.970161871,0.008638978,Sync
1110057K04Rik,4.805495939,-1.936273171,5.81E-05,1110057K04Rik
Pdcl3,3.53498678,-1.62922248,4.02E-06,Pdcl3
Mrpl52,7.323632731,-2.3576194,0.00017221,Mrpl52
Foxk2,2.75723732,-1.380742128,2.07E-05,Foxk2
Ankrd46,4.070876919,-1.770371356,2.19E-05,Ankrd46
1110054M08Rik,4.600784511,-1.892739755,0.000219756,1110054M08Rik
Tulp4,2.817650462,-1.402416289,0.000300625,Tulp4
Pih1d1,5.541161393,-2.078717037,2.87E-05,Pih1d1
Rnf208,4.709520362,-1.916098989,5.75E-09,Rnf208
Lrrn4cl,4.157434744,-1.791411157,6.98E-06,Lrrn4cl
Dtwd2,2.574984189,-1.312356315,0.007882077,Dtwd2
Smim1,2.266075732,-1.184562504,0.001291989,Smim1
1190002N15Rik,3.693266169,-1.673024128,2.01E-05,1190002N15Rik
Arv1,3.270151817,-1.551349332,6.99E-06,Arv1
Rnf122,2.744931922,-1.376269195,1.64E-06,Rnf122
Ak8,3.748377781,-1.687836075,0.023833493,Ak8
Klhdc9,6.204399505,-2.191771559,0.000879553,Klhdc9
Tmcc2,1.251362614,-0.59074597,0.003829132,Tmcc2
Xrcc6bp1,2.845666773,-1.412310327,8.08E-06,Xrcc6bp1
Maf1,3.319941996,-1.566460232,3.91E-08,Maf1
Prpf6,3.584346641,-1.64308913,9.74E-07,Prpf6
Ubac2,4.916468303,-1.959103369,5.45E-06,Ubac2
Rasl11a,3.572926237,-1.639897855,0.000121342,Rasl11a
Abhd13,3.264503792,-1.549620694,2.74E-06,Abhd13
Zfp467,2.084091268,-1.100845838,3.72E-05,Zfp467
Pygo2,2.608854142,-1.325424019,4.34E-08,Pygo2
Vars2,3.635905876,-1.65737121,4.51E-05,Vars2
Cdkal1,2.504509796,-1.284605946,4.74E-05,Cdkal1
Hint2,5.15809841,-2.007080907,1.64E-05,Hint2
1190005I06Rik,4.780438666,-1.931045234,0.001444858,1190005I06Rik
1110065P20Rik,6.300638126,-2.207163839,1.39E-05,1110065P20Rik
Dnaic1,4.553410929,-1.882389527,3.18E-05,Dnaic1
Rpap1,3.551092576,-1.633768245,1.13E-05,Rpap1
Ubap2,3.247129865,-1.544284408,1.59E-06,Ubap2
Ptcd2,2.659587818,-1.344684076,2.76E-06,Ptcd2
Mospd3,4.995188384,-1.974988046,5.79E-06,Mospd3
Smim11,6.159825101,-2.184561305,0.000109782,Smim11
Aspscr1,4.318805075,-1.829491681,2.94E-06,Aspscr1
Rasl11b,4.921924417,-1.960212516,6.67E-07,Rasl11b
Chmp2b,4.811528622,-1.937527755,2.16E-08,Chmp2b
Pink1,5.12485173,-2.000614514,1.24E-07,Pink1
Tmco1,6.207987452,-2.192349682,7.34E-05,Tmco1
Chst8,3.855904258,-1.716118468,0.000490802,Chst8
Fam216a,4.439369054,-1.857025182,7.04E-05,Fam216a
1500012F01Rik,7.192948561,-2.3396141,1.10E-05,1500012F01Rik
Fam57b,5.251189821,-2.024967604,0.000843875,Fam57b
Chmp2a,5.612738012,-2.09155158,7.56E-06,Chmp2a
Srrm4,1.973009919,-1.046073175,0.012211647,Srrm4
Paqr6,3.432808565,-1.59989167,7.91E-06,Paqr6
Phkg2,4.109786085,-1.7798839,3.80E-07,Phkg2
Ctc1,3.321700133,-1.566989661,1.27E-05,Ctc1
Ngdn,3.358340113,-1.577959759,1.30E-07,Ngdn
Cdan1,1.987247734,-1.053263554,0.000293415,Cdan1
Eif1b,4.244922588,-1.812236504,3.10E-06,Eif1b
Dcaf12,3.414278496,-1.594479116,1.12E-07,Dcaf12
Tamm41,4.67779332,-1.909339406,2.71E-05,Tamm41
Tatdn3,4.224254303,-1.807355669,0.000144346,Tatdn3
Med27,4.25079057,-1.813617903,5.16E-07,Med27
Haghl,2.487439792,-1.277766906,3.08E-06,Haghl
Nol11,3.319989052,-1.566474406,9.32E-06,Nol11
Wdr53,3.027878593,-1.474375161,3.52E-07,Wdr53
Snrpa1,5.398374997,-2.052610902,2.79E-06,Snrpa1
1500015A07Rik,5.340351629,-2.04180442,1.59E-07,1500015A07Rik
Prpf31,4.40359992,-1.848935291,1.11E-06,Prpf31
Ssu72,3.787909714,-1.698327261,1.18E-07,Ssu72
Zfp580,3.999334665,-1.752640934,1.20E-05,Zfp580
Mcts1,6.353898148,-2.215581427,4.86E-05,Mcts1
Anapc10,3.792566015,-1.699555759,1.97E-05,Anapc10
6330418K02Rik,4.624086493,-1.897791757,0.005091169,6330418K02Rik
Cab39l,4.831947226,-1.941762459,7.20E-06,Cab39l
Thap7,2.287971631,-1.194178595,2.63E-06,Thap7
Anapc13,12.53552185,-2.895079283,0.002106914,Anapc13
Prrt2,3.120430246,-1.504483812,3.87E-05,Prrt2
Spcs1,8.516338794,-2.50849945,7.61E-05,Spcs1
Zfp707,1.694387915,-0.893834484,9.76E-06,Zfp707
Snx15,3.917062391,-1.731854903,5.20E-07,Snx15
Mitd1,2.978532333,-1.457943594,9.06E-05,Mitd1
Smdt1,7.316651675,-2.356665722,5.55E-05,Smdt1
Nupr1l,5.116434548,-1.99897074,0.00077,Nupr1l
Zdhhc3,4.258503267,-1.815430673,2.42E-07,Zdhhc3
Tmem258,11.02808909,-2.766958492,0.000463023,Tmem258
Isca1,3.985339889,-1.749135521,1.28E-05,Isca1
Atp2c2,2.615869546,-1.328109485,3.17E-06,Atp2c2
Slc30a5,3.574113855,-1.640230193,0.000100089,Slc30a5
1810013A23Rik,1.930376917,-1.024228198,7.11E-08,1810013A23Rik
Pycr2,4.789546783,-1.93294871,1.56E-05,Pycr2
1810013L24Rik,2.758407802,-1.38116655,3.36E-06,1810013L24Rik
Fuom,4.411484969,-1.850724281,7.55E-05,Fuom
Chac1,1.905572583,-1.011295453,5.06E-08,Chac1
1810010H24Rik,4.434658144,-1.855963452,0.00055269,1810010H24Rik
1810011O10Rik,1.935800579,-1.027033897,1.38E-06,1810011O10Rik
Tmem97,6.331456473,-2.212043221,0.000952119,Tmem97
Ebna1bp2,5.034163083,-1.982760213,2.51E-05,Ebna1bp2
Kdf1,2.957414326,-1.450828269,6.56E-07,Kdf1
Triap1,5.402988835,-2.053465209,1.10E-05,Triap1
Psmd11,3.809553791,-1.704024988,5.22E-07,Psmd11
Gmppa,4.467696577,-1.863385889,1.07E-05,Gmppa
Zc3h15,4.150366697,-1.789709612,3.36E-08,Zc3h15
Zcchc9,3.774322988,-1.694733946,1.12E-06,Zcchc9
Oxa1l,3.205125491,-1.531264165,3.35E-07,Oxa1l
Ascc1,5.210936109,-2.017272436,9.73E-06,Ascc1
Vps26b,3.58795326,-1.644094838,5.00E-06,Vps26b
Tmem160,6.2780679,-2.203575194,0.000128936,Tmem160
Trim15,6.593305882,-2.252567795,0.000972994,Trim15
Ydjc,4.124590778,-1.78347973,1.43E-05,Ydjc
5-Mar,3.434457811,-1.600371991,1.08E-07,5-Mar
Stoml1,3.975618454,-1.746693242,5.39E-05,Stoml1
Fam58b,1.677283791,-0.883688614,2.67E-05,Fam58b
Alkbh3,3.950891914,-1.740454275,1.54E-06,Alkbh3
Ubr4,3.461652871,-1.608259104,1.62E-05,Ubr4
Adh6a,4.828257279,-1.940998511,0.187455812,Adh6a
1810021B22Rik,2.9442812,-1.446377633,0.01735354,1810021B22Rik
Cnot8,3.367438143,-1.580665181,4.06E-06,Cnot8
1810022K09Rik,6.840814737,-2.289419759,7.37E-05,1810022K09Rik
Pex11g,4.637118265,-1.90060603,7.91E-05,Pex11g
Cdk12,2.817415587,-1.402332927,7.60E-05,Cdk12
Fam25c,9.075177293,-2.572055837,0.000210805,Fam25c
Tusc1,3.554988813,-1.634864837,2.77E-07,Tusc1
Vstm5,3.340492523,-1.572631179,5.51E-06,Vstm5
Gsdmd,1.971424546,-1.045269322,5.55E-07,Gsdmd
Kbtbd3,3.538679931,-1.630266677,0.006353071,Kbtbd3
Snx4,3.946190078,-1.739263497,3.67E-07,Snx4
Lzic,3.824824795,-1.708025582,4.73E-05,Lzic
1810030O07Rik,4.189728718,-1.799148907,2.54E-05,1810030O07Rik
Comtd1,6.178173185,-2.187535547,7.99E-05,Comtd1
Rhebl1,3.989490714,-1.750176503,8.44E-06,Rhebl1
Manbal,5.395511903,-2.052080399,7.48E-06,Manbal
Sec31a,3.87395346,-1.720788472,1.55E-06,Sec31a
Mrpl44,2.978903696,-1.458068266,6.87E-06,Mrpl44
Bola1,4.265587928,-1.817092942,7.76E-05,Bola1
Faim3,12.70210654,-2.90828077,0.026488113,Faim3
1810026B05Rik,3.031421555,-1.47554459,2.22E-07,1810026B05Rik
Cnppd1,4.658124536,-1.905125828,9.67E-08,Cnppd1
Snx5,3.322126397,-1.56711798,1.58E-08,Snx5
Tmem110,3.8968547,-1.726682661,2.25E-07,Tmem110
Dyrk2,2.149416048,-1.13170912,1.73E-05,Dyrk2
Dtwd1,2.622734739,-1.330730487,7.66E-05,Dtwd1
Tmem256,5.986335138,-2.155992315,1.43E-05,Tmem256
Kmt2e,1.981782085,-1.050509403,6.27E-05,Kmt2e
Mcemp1,1.972542324,-1.045836151,5.60E-05,Mcemp1
Dym,3.064487834,-1.486393375,5.25E-07,Dym
Pdia2,8.16929299,-2.466895288,0.015006943,Pdia2
Dhx16,4.415947613,-1.851735366,1.06E-06,Dhx16
Tmem121,3.291402918,-1.557826813,0.00612051,Tmem121
Ptms,4.660034004,-1.905535666,1.02E-06,Ptms
2010016I18Rik,4.228763983,-1.808422668,0.039618239,2010016I18Rik
Srsf11,4.069682845,-1.770077992,1.35E-08,Srsf11
Sat2,1.209405181,-0.556641573,0.00197191,Sat2
Ccdc23,5.636078524,-2.095701447,4.75E-05,Ccdc23
Plekha4,3.748735243,-1.687931435,3.96E-06,Plekha4
Ddah1,5.944463562,-2.148973213,0.000586366,Ddah1
2410006H16Rik,7.926308561,-2.436700345,1.36E-05,2410006H16Rik
Carkd,5.904724777,-2.142265761,1.43E-05,Carkd
Snx24,4.155784095,-1.791014042,1.65E-06,Snx24
Selt,5.339083417,-2.041566914,5.48E-06,Selt
Zfp746,2.303740858,-1.201047182,1.84E-06,Zfp746
Qrich1,2.530039853,-1.294747975,4.86E-06,Qrich1
Zfp688,2.493368044,-1.280147345,0.000130543,Zfp688
Gtpbp4,3.458288427,-1.607286713,9.55E-07,Gtpbp4
Polr2d,5.118281161,-1.999331592,8.21E-07,Polr2d
Hspb2,1.523123439,-0.787276041,0.063708518,Hspb2
Zfp397,2.83480724,-1.408486862,0.000719539,Zfp397
Elf2,2.71657583,-1.365885122,3.63E-06,Elf2
Kctd5,3.104308584,-1.499303933,2.00E-07,Kctd5
Ing2,2.622010857,-1.330454447,2.82E-07,Ing2
Rfc3,3.773410774,-1.694492227,3.43E-05,Rfc3
Scnm1,3.305975662,-1.562244558,3.86E-07,Scnm1
Gins1,5.756052617,-2.116764851,0.001347142,Gins1
Ctdspl,2.482035255,-1.275591812,4.12E-06,Ctdspl
Sec62,6.866860038,-2.293219868,3.38E-05,Sec62
