gene,half_life_hr,decay_rate,p_val
Sepp1,5.02234815401279,-1.98041050468331,1.90092597466765e-05
Sepw1,198.17779339443,-5.65567749479999,0.483517213780695
Serf1,7.81517362847286,-2.42258010154328,0.000930831628618798
Foxp3,6.90181176864506,-2.298296872884,0.000841222015498321
Spi1,2.13026855283015,-1.12276097349635,2.58533674843885e-05
Srsf2,7.5768667304139,-2.3916126746754,1.55093037095134e-08
Srsf3,1.6272028667439,-0.853375428657203,9.32478867911067e-05
Srsf5,4.03103866295865,-1.76053699607696,0.0016048722106754
Sgce,7.41937901902158,-2.37060828409992,7.15293679213219e-06
Sgk1,0.661487742928556,0.0467509042256628,0.688400848726045
Sgpl1,5.23957904626882,-2.02275408100609,2.76893834986644e-06
Sh2b1,4.7233079664142,-1.91902231504721,7.07831849123188e-07
Sh3bp1,4.67013638194204,-1.90770119567803,1.53232237847339e-06
Zfp106,6.18387798283676,-2.18845850056552,2.03455299421854e-05
Itsn2,3.24087566442637,-1.54235648066867,8.18215467265134e-07
Sh3gl2,4.42434753514856,-1.85363573848584,0.00380212454094508
Sh3gl1,1.92058668600047,-1.01914362557093,0.000148284859260781
Ostf1,3.86907384969575,-1.71952808365878,5.71962267470207e-06
Sorbs3,3.15931145974587,-1.51686703195298,1.16783275868351e-06
Sorbs1,1.69737127560963,-0.895593666410099,8.00839505971104e-05
Shc1,3.28921411201181,-1.55716158509562,6.57206909128727e-07
Shd,6.24818654241962,-2.19880418901453,0.000230987095821581
Shfm1,7.38256011030557,-2.36563339745409,5.45939138572481e-06
Shox2,4.01493458101949,-1.75653397420369,0.000332143287366315
Cyfip1,3.28902070180607,-1.55710278202419,7.99727063975208e-06
Siah1a,1.08754767718446,-0.450438244690535,0.0645602625059862
Siah1b,3.8120943434001,-1.70469165512301,0.00466932850569278
Siah2,0.809041445822955,-0.154607788276483,0.720079930514437
St6gal1,6.03938080849922,-2.16481441212421,0.0027130620650791
St3gal3,7.21722323010456,-2.34298320534275,1.77685513793997e-06
St3gal1,1.81517759704766,-0.962696233124555,3.68487709785915e-05
St3gal4,3.29655705073092,-1.55939152645874,4.82021654742331e-05
St3gal2,3.12044859546939,-1.50448969266678,4.0088763171689e-05
St6galnac3,1.32291234831224,-0.646348551299182,4.2470799518036e-05
St6galnac4,3.85835374350829,-1.71675352176602,3.99269157078327e-05
St8sia1,6.36637859373615,-2.21754371888531,0.0168372173192835
St8sia4,1.99494574565203,-1.05712977539181,0.000270197481030608
St3gal5,1.80896019280966,-0.959265121672362,0.00011637789416273
Tra2b,2.71557812663196,-1.36551778928548,0.000689824578100401
Cox7a2l,9.15414403582452,-2.58071959743092,6.48092464833477e-05
Sin3a,2.0265789468374,-1.07286204414441,0.000181652852266767
Sin3b,4.31016825269139,-1.82748986168279,4.19711001154124e-08
Sipa1,3.19604603445742,-1.52842735215462,4.55945923091908e-05
Six5,7.75250483745683,-2.41452891656063,1.13265938835744e-05
Vps4b,2.77818326578374,-1.38831013314238,3.97391857880567e-08
Clpb,5.11476467096392,-1.99864431129518,6.82393262114918e-06
Ski,2.09199996400492,-1.10463344957828,7.89999077431795e-06
Skil,6.9442291378134,-2.30442389535229,0.000561160551571168
Sla,1.3093957107318,-0.636078661850273,0.000878750469937084
Slbp,1.99035887135046,-1.05482788042128,0.000144436897003339
Slc12a4,3.39847757058394,-1.58984047856569,1.98801734777796e-08
Slc12a7,4.14050130433598,-1.78732978909219,4.17385127218118e-06
Slc13a2,2.97287445279265,-1.45604223457465,0.0013046167546466
Slc16a2,43.1125138551922,-4.13032622021754,0.279127354304653
Slc16a7,3.01695727503783,-1.47076171925223,0.000497371038980949
Slc19a1,6.11635486009143,-2.17747922856297,9.24132668772165e-05
Slc1a1,6.26920191732041,-2.20216198121114,0.00497130214058309
Slc1a5,9.07308703271283,-2.57182548321878,1.07467890738542e-06
Slc20a1,5.55046585442887,-2.08039478255236,2.32432120127946e-07
Slc20a2,3.43995317112952,-1.60197077883057,4.48904090041245e-05
Slc22a5,6.28450410064112,-2.20459985746498,2.36081064923726e-05
Slc23a1,5.18110356368018,-2.01153099734408,0.000493674349425974
Slc25a14,2.77731904202154,-1.38799900960348,2.85398296946218e-06
Slc25a17,3.54718634021143,-1.63266762958909,3.99993458279415e-06
Slc2a1,2.110205580341,-1.11329829476474,0.00197943677600103
Slc2a3,3.79643478525415,-1.70057533250859,1.13742865387193e-06
Slc31a1,4.23300437583727,-1.80942491586366,2.57757025494796e-06
Slc31a2,2.21442347275597,-1.16150500701907,2.57718388328505e-05
Slc3a1,12.7951311780299,-2.91557764242925,0.00531759973878813
Slc4a1ap,1.29928492152248,-0.628326973343131,0.00434935985826322
Slc4a2,5.53980714803665,-2.07847260991124,2.52489551764931e-07
Slc7a5,5.12619987943038,-2.00087754101935,2.86191257804546e-05
Slc8a1,2.97010844960018,-1.45511138774651,6.02610021813256e-05
Slc9a1,3.93296130890567,-1.73590557643036,7.97411875891485e-05
Slfn2,0.589621407225719,0.161761710135419,0.134114833963856
Slfn3,1.94204115666906,-1.03025248315572,0.016406713742226
Slit2,3.82634238929174,-1.70842227773993,6.51142489551128e-05
Hltf,4.65478000984783,-1.90440757129983,2.75659088487178e-05
Smarca4,5.01270225667654,-1.97848806285945,6.13679084764465e-07
Smarcb1,2.28119018178163,-1.19121023690177,2.10414022868528e-05
Smarcc1,3.49947891733185,-1.61912699723086,0.000110530801941415
