Gene,Halflife
ENSMUSG00000020937,0.011552453
ENSMUSG00000020940,0.011552453
ENSMUSG00000020941,0.011552453
ENSMUSG00000020946,0.011552453
ENSMUSG00000020948,0.011552453
ENSMUSG00000020949,0.011552453
ENSMUSG00000020950,0.011552453
ENSMUSG00000020952,0.011552453
ENSMUSG00000020953,0.011552453
ENSMUSG00000020954,0.011552453
ENSMUSG00000020955,0.011552453
ENSMUSG00000020956,0.011552453
ENSMUSG00000020961,0.011552453
ENSMUSG00000020962,0.011552453
ENSMUSG00000020964,0.011552453
ENSMUSG00000020973,0.011552453
ENSMUSG00000020974,0.011552453
ENSMUSG00000020978,0.011552453
ENSMUSG00000020982,0.011552453
ENSMUSG00000020986,0.011552453
ENSMUSG00000020988,0.011552453
ENSMUSG00000020990,0.011552453
ENSMUSG00000020992,0.011552453
ENSMUSG00000020993,0.011552453
ENSMUSG00000020994,0.011552453
ENSMUSG00000021000,0.011552453
ENSMUSG00000021003,0.011552453
ENSMUSG00000021007,0.011552453
ENSMUSG00000021009,0.011552453
ENSMUSG00000021010,0.011552453
ENSMUSG00000021012,0.011552453
ENSMUSG00000021013,0.011552453
ENSMUSG00000021018,0.011552453
ENSMUSG00000021022,0.011552453
ENSMUSG00000021023,0.011552453
ENSMUSG00000021024,0.011552453
ENSMUSG00000021025,0.011552453
ENSMUSG00000021027,0.011552453
ENSMUSG00000021028,0.011552453
ENSMUSG00000021033,0.011552453
ENSMUSG00000021036,0.011552453
ENSMUSG00000021037,0.011552453
ENSMUSG00000021038,0.011552453
ENSMUSG00000021039,0.011552453
ENSMUSG00000021040,0.011552453
ENSMUSG00000021044,0.011552453
ENSMUSG00000021047,0.011552453
ENSMUSG00000021048,0.011552453
ENSMUSG00000021051,0.011552453
ENSMUSG00000021054,0.011552453
ENSMUSG00000021055,0.011552453
ENSMUSG00000021057,0.011552453
ENSMUSG00000021061,0.011552453
ENSMUSG00000021062,0.011552453
ENSMUSG00000021065,0.011552453
ENSMUSG00000021066,0.011552453
ENSMUSG00000021067,0.011552453
ENSMUSG00000021068,0.011552453
ENSMUSG00000021069,0.011552453
ENSMUSG00000021070,0.011552453
ENSMUSG00000021072,0.011552453
ENSMUSG00000021076,0.011552453
ENSMUSG00000021078,0.011552453
ENSMUSG00000021079,0.011552453
ENSMUSG00000021087,0.011552453
ENSMUSG00000021090,0.011552453
ENSMUSG00000021091,0.011552453
ENSMUSG00000021094,0.011552453
ENSMUSG00000021095,0.011552453
ENSMUSG00000021096,0.011552453
ENSMUSG00000021097,0.011552453
ENSMUSG00000021098,0.011552453
ENSMUSG00000021102,0.011552453
ENSMUSG00000021103,0.011552453
ENSMUSG00000021108,0.011552453
ENSMUSG00000021109,0.011552453
ENSMUSG00000021111,0.011552453
ENSMUSG00000021112,0.011552453
ENSMUSG00000021113,0.011552453
ENSMUSG00000021114,0.011552453
ENSMUSG00000021115,0.011552453
ENSMUSG00000021116,0.011552453
ENSMUSG00000021118,0.011552453
ENSMUSG00000021120,0.011552453
ENSMUSG00000021123,0.011552453
ENSMUSG00000021124,0.011552453
ENSMUSG00000021125,0.011552453
ENSMUSG00000021127,0.011552453
ENSMUSG00000021130,0.011552453
ENSMUSG00000021131,0.011552453
ENSMUSG00000021133,0.011552453
ENSMUSG00000021134,0.011552453
ENSMUSG00000021135,0.011552453
ENSMUSG00000021136,0.011552453
ENSMUSG00000021139,0.011552453
ENSMUSG00000021140,0.011552453
ENSMUSG00000021143,0.011552453
ENSMUSG00000021144,0.011552453
ENSMUSG00000021147,0.011552453
ENSMUSG00000021149,0.011552453
ENSMUSG00000021156,0.011552453
ENSMUSG00000021171,0.011552453
ENSMUSG00000021175,0.011552453
ENSMUSG00000021176,0.011552453
ENSMUSG00000021177,0.011552453
ENSMUSG00000021178,0.011552453
ENSMUSG00000021179,0.011552453
ENSMUSG00000021180,0.011552453
ENSMUSG00000021182,0.011552453
ENSMUSG00000021185,0.011552453
ENSMUSG00000021186,0.011552453
ENSMUSG00000021187,0.011552453
ENSMUSG00000021188,0.011552453
ENSMUSG00000021189,0.011552453
ENSMUSG00000021190,0.011552453
ENSMUSG00000021192,0.011552453
ENSMUSG00000021193,0.011552453
ENSMUSG00000021194,0.011552453
ENSMUSG00000021196,0.011552453
ENSMUSG00000021198,0.011552453
ENSMUSG00000021200,0.011552453
ENSMUSG00000021203,0.011552453
ENSMUSG00000021207,0.011552453
ENSMUSG00000021209,0.011552453
ENSMUSG00000021213,0.011552453
ENSMUSG00000021214,0.011552453
ENSMUSG00000021215,0.011552453
ENSMUSG00000021217,0.011552453
ENSMUSG00000021218,0.011552453
ENSMUSG00000021222,0.011552453
ENSMUSG00000021223,0.011552453
ENSMUSG00000021224,0.011552453
ENSMUSG00000021226,0.011552453
ENSMUSG00000021234,0.011552453
ENSMUSG00000021235,0.011552453
ENSMUSG00000021236,0.011552453
ENSMUSG00000021238,0.011552453
ENSMUSG00000021240,0.011552453
ENSMUSG00000021241,0.011552453
ENSMUSG00000021242,0.011552453
ENSMUSG00000021243,0.011552453
ENSMUSG00000021244,0.011552453
ENSMUSG00000021245,0.011552453
ENSMUSG00000021248,0.011552453
ENSMUSG00000021250,0.011552453
ENSMUSG00000021252,0.011552453
ENSMUSG00000021253,0.011552453
ENSMUSG00000021254,0.011552453
ENSMUSG00000021257,0.011552453
ENSMUSG00000021258,0.011552453
ENSMUSG00000021259,0.011552453
ENSMUSG00000021260,0.011552453
ENSMUSG00000021262,0.011552453
ENSMUSG00000021263,0.011552453
ENSMUSG00000021264,0.011552453
ENSMUSG00000021265,0.011552453
ENSMUSG00000021266,0.011552453
ENSMUSG00000021268,0.011552453
ENSMUSG00000021270,0.011552453
ENSMUSG00000021271,0.011552453
ENSMUSG00000021273,0.011552453
ENSMUSG00000021275,0.011552453
ENSMUSG00000021276,0.011552453
ENSMUSG00000021277,0.011552453
ENSMUSG00000021278,0.011552453
ENSMUSG00000021279,0.011552453
ENSMUSG00000021280,0.011552453
ENSMUSG00000021281,0.011552453
ENSMUSG00000021282,0.011552453
ENSMUSG00000021285,0.011552453
ENSMUSG00000021286,0.011552453
ENSMUSG00000021287,0.011552453
ENSMUSG00000021288,0.011552453
ENSMUSG00000021290,0.011552453
ENSMUSG00000021294,0.011552453
ENSMUSG00000021302,0.011552453
ENSMUSG00000021303,0.011552453
ENSMUSG00000021306,0.011552453
ENSMUSG00000021311,0.011552453
ENSMUSG00000021313,0.011552453
ENSMUSG00000021314,0.011552453
ENSMUSG00000021318,0.011552453
ENSMUSG00000021319,0.011552453
ENSMUSG00000021326,0.011552453
ENSMUSG00000021327,0.011552453
ENSMUSG00000021338,0.011552453
ENSMUSG00000021339,0.011552453
ENSMUSG00000021340,0.011552453
ENSMUSG00000021347,0.011552453
ENSMUSG00000021357,0.011552453
ENSMUSG00000021359,0.011552453
ENSMUSG00000021360,0.011552453
ENSMUSG00000021361,0.011552453
ENSMUSG00000021363,0.011552453
ENSMUSG00000021364,0.011552453
ENSMUSG00000021365,0.011552453
ENSMUSG00000021366,0.011552453
ENSMUSG00000021367,0.011552453
ENSMUSG00000021368,0.011552453
ENSMUSG00000021371,0.011552453
ENSMUSG00000021373,0.011552453
ENSMUSG00000021374,0.011552453
ENSMUSG00000021375,0.011552453
ENSMUSG00000021376,0.011552453
ENSMUSG00000021377,0.011552453
ENSMUSG00000021379,0.011552453
ENSMUSG00000021385,0.011552453
ENSMUSG00000021388,0.011552453
ENSMUSG00000021390,0.011552453
ENSMUSG00000021391,0.011552453
ENSMUSG00000021392,0.011552453
ENSMUSG00000021395,0.011552453
ENSMUSG00000021396,0.011552453
ENSMUSG00000021400,0.011552453
ENSMUSG00000021404,0.011552453
ENSMUSG00000021408,0.011552453
ENSMUSG00000021411,0.011552453
ENSMUSG00000021413,0.011552453
ENSMUSG00000021416,0.011552453
ENSMUSG00000021417,0.011552453
ENSMUSG00000021418,0.011552453
ENSMUSG00000021420,0.011552453
ENSMUSG00000021423,0.011552453
ENSMUSG00000021427,0.011552453
ENSMUSG00000021428,0.011552453
ENSMUSG00000021431,0.011552453
ENSMUSG00000021432,0.011552453
ENSMUSG00000021448,0.011552453
ENSMUSG00000021451,0.011552453
ENSMUSG00000021453,0.011552453
ENSMUSG00000021457,0.011552453
ENSMUSG00000021458,0.011552453
ENSMUSG00000021460,0.011552453
ENSMUSG00000021461,0.011552453
ENSMUSG00000021464,0.011552453
ENSMUSG00000021466,0.011552453
ENSMUSG00000021468,0.011552453
ENSMUSG00000021469,0.011552453
ENSMUSG00000021470,0.011552453
ENSMUSG00000021474,0.011552453
ENSMUSG00000021476,0.011552453
ENSMUSG00000021477,0.011552453
ENSMUSG00000021481,0.011552453
ENSMUSG00000021482,0.011552453
ENSMUSG00000021483,0.011552453
ENSMUSG00000021484,0.011552453
ENSMUSG00000021485,0.011552453
ENSMUSG00000021486,0.011552453
ENSMUSG00000021488,0.011552453
ENSMUSG00000021492,0.011552453
ENSMUSG00000021493,0.011552453
ENSMUSG00000021494,0.011552453
ENSMUSG00000021495,0.011552453
ENSMUSG00000021496,0.011552453
ENSMUSG00000021497,0.011552453
ENSMUSG00000021499,0.011552453
ENSMUSG00000021500,0.011552453
ENSMUSG00000021501,0.011552453
ENSMUSG00000021504,0.011552453
ENSMUSG00000021508,0.011552453
ENSMUSG00000021510,0.011552453
ENSMUSG00000021514,0.011552453
ENSMUSG00000021518,0.011552453
ENSMUSG00000021519,0.011552453
ENSMUSG00000021520,0.011552453
ENSMUSG00000021532,0.011552453
ENSMUSG00000021534,0.011552453
ENSMUSG00000021536,0.011552453
ENSMUSG00000021537,0.011552453
ENSMUSG00000021539,0.011552453
ENSMUSG00000021540,0.011552453
ENSMUSG00000021546,0.011552453
ENSMUSG00000021548,0.011552453
ENSMUSG00000021549,0.011552453
ENSMUSG00000021550,0.011552453
ENSMUSG00000021552,0.011552453
ENSMUSG00000021555,0.011552453
ENSMUSG00000021556,0.011552453
ENSMUSG00000021557,0.011552453
ENSMUSG00000021559,0.011552453
ENSMUSG00000021567,0.011552453
ENSMUSG00000021569,0.011552453
ENSMUSG00000021572,0.011552453
ENSMUSG00000021573,0.011552453
ENSMUSG00000021575,0.011552453
ENSMUSG00000021576,0.011552453
ENSMUSG00000021577,0.011552453
ENSMUSG00000021578,0.011552453
ENSMUSG00000021579,0.011552453
ENSMUSG00000021583,0.011552453
ENSMUSG00000021585,0.011552453
ENSMUSG00000021587,0.011552453
ENSMUSG00000021594,0.011552453
ENSMUSG00000021595,0.011552453
ENSMUSG00000021596,0.011552453
ENSMUSG00000021597,0.011552453
ENSMUSG00000021598,0.011552453
ENSMUSG00000021606,0.011552453
ENSMUSG00000021607,0.011552453
ENSMUSG00000021608,0.011552453
ENSMUSG00000021610,0.011552453
ENSMUSG00000021611,0.011552453
ENSMUSG00000021613,0.011552453
ENSMUSG00000021614,0.011552453
ENSMUSG00000021615,0.011552453
ENSMUSG00000021619,0.011552453
ENSMUSG00000021620,0.011552453
ENSMUSG00000021621,0.011552453
ENSMUSG00000021624,0.011552453
ENSMUSG00000021629,0.011552453
ENSMUSG00000021635,0.011552453
ENSMUSG00000021636,0.011552453
ENSMUSG00000021639,0.011552453
ENSMUSG00000021643,0.011552453
ENSMUSG00000021645,0.011552453
ENSMUSG00000021646,0.011552453
ENSMUSG00000021650,0.011552453
ENSMUSG00000021660,0.011552453
ENSMUSG00000021661,0.011552453
ENSMUSG00000021662,0.011552453
ENSMUSG00000021665,0.011552453
ENSMUSG00000021666,0.011552453
ENSMUSG00000021668,0.011552453
ENSMUSG00000021669,0.011552453
ENSMUSG00000021670,0.011552453
ENSMUSG00000021671,0.011552453
ENSMUSG00000021676,0.011552453
ENSMUSG00000021678,0.011552453
ENSMUSG00000021681,0.011552453
ENSMUSG00000021684,0.011552453
ENSMUSG00000021686,0.011552453
ENSMUSG00000021687,0.011552453
ENSMUSG00000021690,0.011552453
ENSMUSG00000021692,0.011552453
ENSMUSG00000021693,0.011552453
ENSMUSG00000021694,0.011552453
ENSMUSG00000021696,0.011552453
ENSMUSG00000021697,0.011552453
ENSMUSG00000021699,0.011552453
ENSMUSG00000021700,0.011552453
ENSMUSG00000021701,0.011552453
ENSMUSG00000021702,0.011552453
ENSMUSG00000021703,0.011552453
ENSMUSG00000021704,0.011552453
ENSMUSG00000021706,0.011552453
ENSMUSG00000021707,0.011552453
ENSMUSG00000021709,0.011552453
ENSMUSG00000021710,0.011552453
ENSMUSG00000021711,0.011552453
ENSMUSG00000021712,0.011552453
ENSMUSG00000021713,0.011552453
ENSMUSG00000021714,0.011552453
ENSMUSG00000021715,0.011552453
ENSMUSG00000021716,0.011552453
ENSMUSG00000021719,0.011552453
ENSMUSG00000021720,0.011552453
ENSMUSG00000021725,0.011552453
ENSMUSG00000021728,0.011552453
ENSMUSG00000021731,0.011552453
ENSMUSG00000021732,0.011552453
ENSMUSG00000021733,0.011552453
ENSMUSG00000021737,0.011552453
ENSMUSG00000021738,0.011552453
ENSMUSG00000021741,0.011552453
ENSMUSG00000021745,0.011552453
ENSMUSG00000021747,0.011552453
ENSMUSG00000021748,0.011552453
ENSMUSG00000021749,0.011552453
ENSMUSG00000021751,0.011552453
ENSMUSG00000021752,0.011552453
ENSMUSG00000021754,0.011552453
ENSMUSG00000021756,0.011552453
ENSMUSG00000021758,0.011552453
ENSMUSG00000021759,0.011552453
ENSMUSG00000021760,0.011552453
ENSMUSG00000021763,0.011552453
ENSMUSG00000021764,0.011552453
ENSMUSG00000021765,0.011552453
ENSMUSG00000021767,0.011552453
ENSMUSG00000021768,0.011552453
ENSMUSG00000021770,0.011552453
ENSMUSG00000021771,0.011552453
ENSMUSG00000021772,0.011552453
ENSMUSG00000021773,0.011552453
ENSMUSG00000021774,0.011552453
ENSMUSG00000021775,0.011552453
ENSMUSG00000021779,0.011552453
ENSMUSG00000021782,0.011552453
ENSMUSG00000021785,0.011552453
ENSMUSG00000021786,0.011552453
ENSMUSG00000021790,0.011552453
ENSMUSG00000021791,0.011552453
ENSMUSG00000021792,0.011552453
ENSMUSG00000021794,0.011552453
ENSMUSG00000021796,0.011552453
ENSMUSG00000021798,0.011552453
ENSMUSG00000021799,0.011552453
ENSMUSG00000021803,0.011552453
ENSMUSG00000021806,0.011552453
ENSMUSG00000021807,0.011552453
ENSMUSG00000021809,0.011552453
ENSMUSG00000021810,0.011552453
ENSMUSG00000021811,0.011552453
ENSMUSG00000021814,0.011552453
ENSMUSG00000021815,0.011552453
ENSMUSG00000021816,0.011552453
ENSMUSG00000021819,0.011552453
ENSMUSG00000021820,0.011552453
ENSMUSG00000021822,0.011552453
ENSMUSG00000021823,0.011552453
ENSMUSG00000021824,0.011552453
ENSMUSG00000021830,0.011552453
ENSMUSG00000021831,0.011552453
ENSMUSG00000021832,0.011552453
ENSMUSG00000021835,0.011552453
ENSMUSG00000021838,0.011552453
ENSMUSG00000021840,0.011552453
ENSMUSG00000021843,0.011552453
ENSMUSG00000021846,0.011552453
ENSMUSG00000021866,0.011552453
ENSMUSG00000021868,0.011552453
ENSMUSG00000021870,0.011552453
ENSMUSG00000021871,0.011552453
ENSMUSG00000021872,0.011552453
ENSMUSG00000021877,0.011552453
ENSMUSG00000021884,0.011552453
ENSMUSG00000021886,0.011552453
ENSMUSG00000021890,0.011552453
ENSMUSG00000021891,0.011552453
ENSMUSG00000021892,0.011552453
ENSMUSG00000021893,0.011552453
ENSMUSG00000021895,0.011552453
ENSMUSG00000021898,0.011552453
ENSMUSG00000021900,0.011552453
ENSMUSG00000021901,0.011552453
ENSMUSG00000021902,0.011552453
ENSMUSG00000021903,0.011552453
ENSMUSG00000021905,0.011552453
ENSMUSG00000021906,0.011552453
ENSMUSG00000021910,0.011552453
ENSMUSG00000021911,0.011552453
ENSMUSG00000021913,0.011552453
ENSMUSG00000021916,0.011552453
ENSMUSG00000021917,0.011552453
ENSMUSG00000021918,0.011552453
ENSMUSG00000021922,0.011552453
ENSMUSG00000021928,0.011552453
ENSMUSG00000021929,0.011552453
ENSMUSG00000021930,0.011552453
ENSMUSG00000021932,0.011552453
ENSMUSG00000021933,0.011552453
ENSMUSG00000021936,0.011552453
ENSMUSG00000021938,0.011552453
ENSMUSG00000021939,0.011552453
ENSMUSG00000021943,0.011552453
ENSMUSG00000021944,0.011552453
ENSMUSG00000021945,0.011552453
ENSMUSG00000021947,0.011552453
ENSMUSG00000021948,0.011552453
ENSMUSG00000021950,0.011552453
ENSMUSG00000021951,0.011552453
ENSMUSG00000021952,0.011552453
ENSMUSG00000021957,0.011552453
ENSMUSG00000021958,0.011552453
ENSMUSG00000021959,0.011552453
ENSMUSG00000021962,0.011552453
ENSMUSG00000021963,0.011552453
ENSMUSG00000021965,0.011552453
ENSMUSG00000021967,0.011552453
ENSMUSG00000021969,0.011552453
ENSMUSG00000021972,0.011552453
ENSMUSG00000021973,0.011552453
ENSMUSG00000021974,0.011552453
ENSMUSG00000021975,0.011552453
ENSMUSG00000021978,0.011552453
ENSMUSG00000021981,0.011552453
ENSMUSG00000021982,0.011552453
ENSMUSG00000021987,0.011552453
ENSMUSG00000021990,0.011552453
ENSMUSG00000021991,0.011552453
ENSMUSG00000021993,0.011552453
ENSMUSG00000021994,0.011552453
ENSMUSG00000021996,0.011552453
ENSMUSG00000021998,0.011552453
ENSMUSG00000022000,0.011552453
ENSMUSG00000022003,0.011552453
ENSMUSG00000022008,0.011552453
ENSMUSG00000022009,0.011552453
ENSMUSG00000022010,0.011552453
ENSMUSG00000022012,0.011552453
ENSMUSG00000022013,0.011552453
ENSMUSG00000022014,0.011552453
ENSMUSG00000022015,0.011552453
ENSMUSG00000022016,0.011552453
ENSMUSG00000022018,0.011552453
ENSMUSG00000022019,0.011552453
ENSMUSG00000022020,0.011552453
ENSMUSG00000022021,0.011552453
ENSMUSG00000022022,0.011552453
ENSMUSG00000022023,0.011552453
ENSMUSG00000022024,0.011552453
ENSMUSG00000022025,0.011552453
ENSMUSG00000022031,0.011552453
ENSMUSG00000022032,0.011552453
ENSMUSG00000022033,0.011552453
ENSMUSG00000022034,0.011552453
ENSMUSG00000022035,0.011552453
ENSMUSG00000022037,0.011552453
ENSMUSG00000022040,0.011552453
ENSMUSG00000022043,0.011552453
ENSMUSG00000022044,0.011552453
ENSMUSG00000022048,0.011552453
ENSMUSG00000022051,0.011552453
ENSMUSG00000022052,0.011552453
ENSMUSG00000022053,0.011552453
ENSMUSG00000022054,0.011552453
ENSMUSG00000022055,0.011552453
ENSMUSG00000022064,0.011552453
ENSMUSG00000022070,0.011552453
ENSMUSG00000022074,0.011552453
ENSMUSG00000022075,0.011552453
ENSMUSG00000022089,0.011552453
ENSMUSG00000022090,0.011552453
ENSMUSG00000022091,0.011552453
ENSMUSG00000022092,0.011552453
ENSMUSG00000022094,0.011552453
ENSMUSG00000022095,0.011552453
ENSMUSG00000022096,0.011552453
ENSMUSG00000022098,0.011552453
ENSMUSG00000022099,0.011552453
ENSMUSG00000022100,0.011552453
ENSMUSG00000022101,0.011552453
ENSMUSG00000022102,0.011552453
ENSMUSG00000022103,0.011552453
ENSMUSG00000022105,0.011552453
ENSMUSG00000022106,0.011552453
ENSMUSG00000022108,0.011552453
ENSMUSG00000022109,0.011552453
ENSMUSG00000022110,0.011552453
ENSMUSG00000022111,0.011552453
ENSMUSG00000022112,0.011552453
ENSMUSG00000022114,0.011552453
ENSMUSG00000022119,0.011552453
ENSMUSG00000022120,0.011552453
ENSMUSG00000022123,0.011552453
ENSMUSG00000022124,0.011552453
ENSMUSG00000022125,0.011552453
ENSMUSG00000022130,0.011552453
ENSMUSG00000022131,0.011552453
ENSMUSG00000022132,0.011552453
ENSMUSG00000022136,0.011552453
ENSMUSG00000022139,0.011552453
ENSMUSG00000022141,0.011552453
ENSMUSG00000022142,0.011552453
ENSMUSG00000022144,0.011552453
ENSMUSG00000022146,0.011552453
ENSMUSG00000022148,0.011552453
ENSMUSG00000022149,0.011552453
ENSMUSG00000022150,0.011552453
ENSMUSG00000022151,0.011552453
ENSMUSG00000022156,0.011552453
ENSMUSG00000022157,0.011552453
ENSMUSG00000022159,0.011552453
ENSMUSG00000022160,0.011552453
ENSMUSG00000022174,0.011552453
ENSMUSG00000022175,0.011552453
ENSMUSG00000022177,0.011552453
ENSMUSG00000022178,0.011552453
ENSMUSG00000022179,0.011552453
ENSMUSG00000022180,0.011552453
ENSMUSG00000022184,0.011552453
ENSMUSG00000022185,0.011552453
ENSMUSG00000022186,0.011552453
ENSMUSG00000022191,0.011552453
ENSMUSG00000022193,0.011552453
ENSMUSG00000022194,0.011552453
ENSMUSG00000022195,0.011552453
ENSMUSG00000022197,0.011552453
ENSMUSG00000022199,0.011552453
ENSMUSG00000022200,0.011552453
ENSMUSG00000022201,0.011552453
ENSMUSG00000022203,0.011552453
ENSMUSG00000022204,0.011552453
ENSMUSG00000022205,0.011552453
ENSMUSG00000022206,0.011552453
ENSMUSG00000022208,0.011552453
ENSMUSG00000022210,0.011552453
ENSMUSG00000022211,0.011552453
ENSMUSG00000022214,0.011552453
ENSMUSG00000022216,0.011552453
ENSMUSG00000022217,0.011552453
ENSMUSG00000022218,0.011552453
ENSMUSG00000022219,0.011552453
ENSMUSG00000022220,0.011552453
ENSMUSG00000022221,0.011552453
ENSMUSG00000022223,0.011552453
ENSMUSG00000022225,0.011552453
ENSMUSG00000022226,0.011552453
ENSMUSG00000022228,0.011552453
ENSMUSG00000022231,0.011552453
ENSMUSG00000022234,0.011552453
ENSMUSG00000022235,0.011552453
ENSMUSG00000022236,0.011552453
ENSMUSG00000022237,0.011552453
ENSMUSG00000022240,0.011552453
ENSMUSG00000022241,0.011552453
ENSMUSG00000022244,0.011552453
ENSMUSG00000022245,0.011552453
ENSMUSG00000022246,0.011552453
ENSMUSG00000022247,0.011552453
ENSMUSG00000022248,0.011552453
ENSMUSG00000022253,0.011552453
ENSMUSG00000022255,0.011552453
ENSMUSG00000022257,0.011552453
ENSMUSG00000022261,0.011552453
ENSMUSG00000022262,0.011552453
ENSMUSG00000022263,0.011552453
ENSMUSG00000022265,0.011552453
ENSMUSG00000022269,0.011552453
ENSMUSG00000022270,0.011552453
ENSMUSG00000022272,0.011552453
ENSMUSG00000022280,0.011552453
ENSMUSG00000022283,0.011552453
ENSMUSG00000022285,0.011552453
ENSMUSG00000022292,0.011552453
ENSMUSG00000022295,0.011552453
ENSMUSG00000022296,0.011552453
ENSMUSG00000022297,0.011552453
ENSMUSG00000022299,0.011552453
ENSMUSG00000022300,0.011552453
ENSMUSG00000022305,0.011552453
ENSMUSG00000022306,0.011552453
ENSMUSG00000022307,0.011552453
ENSMUSG00000022309,0.011552453
ENSMUSG00000022312,0.011552453
ENSMUSG00000022313,0.011552453
ENSMUSG00000022314,0.011552453
ENSMUSG00000022321,0.011552453
ENSMUSG00000022322,0.011552453
ENSMUSG00000022323,0.011552453
ENSMUSG00000022324,0.011552453
ENSMUSG00000022325,0.011552453
ENSMUSG00000022329,0.011552453
ENSMUSG00000022330,0.011552453
ENSMUSG00000022332,0.011552453
ENSMUSG00000022335,0.011552453
ENSMUSG00000022336,0.011552453
ENSMUSG00000022337,0.011552453
ENSMUSG00000022338,0.011552453
ENSMUSG00000022339,0.011552453
ENSMUSG00000022340,0.011552453
ENSMUSG00000022346,0.011552453
ENSMUSG00000022350,0.011552453
ENSMUSG00000022351,0.011552453
ENSMUSG00000022353,0.011552453
ENSMUSG00000022354,0.011552453
ENSMUSG00000022358,0.011552453
ENSMUSG00000022359,0.011552453
ENSMUSG00000022360,0.011552453
ENSMUSG00000022361,0.011552453
ENSMUSG00000022362,0.011552453
ENSMUSG00000022364,0.011552453
ENSMUSG00000022365,0.011552453
ENSMUSG00000022367,0.011552453
ENSMUSG00000022369,0.011552453
ENSMUSG00000022370,0.011552453
ENSMUSG00000022371,0.011552453
ENSMUSG00000022372,0.011552453
ENSMUSG00000022376,0.011552453
ENSMUSG00000022377,0.011552453
ENSMUSG00000022378,0.011552453
ENSMUSG00000022383,0.011552453
ENSMUSG00000022385,0.011552453
ENSMUSG00000022386,0.011552453
ENSMUSG00000022387,0.011552453
ENSMUSG00000022389,0.011552453
ENSMUSG00000022390,0.011552453
ENSMUSG00000022391,0.011552453
ENSMUSG00000022394,0.011552453
ENSMUSG00000022400,0.011552453
ENSMUSG00000022401,0.011552453
ENSMUSG00000022403,0.011552453
ENSMUSG00000022404,0.011552453
ENSMUSG00000022407,0.011552453
ENSMUSG00000022408,0.011552453
ENSMUSG00000022412,0.011552453
ENSMUSG00000022414,0.011552453
ENSMUSG00000022415,0.011552453
ENSMUSG00000022416,0.011552453
ENSMUSG00000022419,0.011552453
ENSMUSG00000022420,0.011552453
ENSMUSG00000022421,0.011552453
ENSMUSG00000022422,0.011552453
ENSMUSG00000022425,0.011552453
ENSMUSG00000022426,0.011552453
ENSMUSG00000022427,0.011552453
ENSMUSG00000022428,0.011552453
ENSMUSG00000022429,0.011552453
ENSMUSG00000022432,0.011552453
ENSMUSG00000022433,0.011552453
ENSMUSG00000022434,0.011552453
ENSMUSG00000022436,0.011552453
ENSMUSG00000022437,0.011552453
ENSMUSG00000022438,0.011552453
ENSMUSG00000022439,0.011552453
ENSMUSG00000022440,0.011552453
ENSMUSG00000022442,0.011552453
ENSMUSG00000022443,0.011552453
ENSMUSG00000022450,0.011552453
ENSMUSG00000022451,0.011552453
ENSMUSG00000022452,0.011552453
ENSMUSG00000022453,0.011552453
ENSMUSG00000022454,0.011552453
ENSMUSG00000022456,0.011552453
ENSMUSG00000022462,0.011552453
ENSMUSG00000022463,0.011552453
ENSMUSG00000022464,0.011552453
ENSMUSG00000022466,0.011552453
ENSMUSG00000022468,0.011552453
ENSMUSG00000022469,0.011552453
ENSMUSG00000022471,0.011552453
ENSMUSG00000022472,0.011552453
ENSMUSG00000022474,0.011552453
ENSMUSG00000022475,0.011552453
ENSMUSG00000022476,0.011552453
ENSMUSG00000022477,0.011552453
ENSMUSG00000022479,0.011552453
ENSMUSG00000022483,0.011552453
ENSMUSG00000022484,0.011552453
ENSMUSG00000022485,0.011552453
ENSMUSG00000022487,0.011552453
ENSMUSG00000022488,0.011552453
ENSMUSG00000022489,0.011552453
ENSMUSG00000022490,0.011552453
ENSMUSG00000022498,0.011552453
ENSMUSG00000022500,0.011552453
ENSMUSG00000022503,0.011552453
ENSMUSG00000022505,0.011552453
ENSMUSG00000022507,0.011552453
ENSMUSG00000022508,0.011552453
ENSMUSG00000022510,0.011552453
ENSMUSG00000022512,0.011552453
ENSMUSG00000022514,0.011552453
ENSMUSG00000022515,0.011552453
ENSMUSG00000022516,0.011552453
ENSMUSG00000022517,0.011552453
ENSMUSG00000022518,0.011552453
ENSMUSG00000022519,0.011552453
ENSMUSG00000022521,0.011552453
ENSMUSG00000022525,0.011552453
ENSMUSG00000022526,0.011552453
ENSMUSG00000022529,0.011552453
ENSMUSG00000022533,0.011552453
ENSMUSG00000022536,0.011552453
ENSMUSG00000022537,0.011552453
ENSMUSG00000022538,0.011552453
ENSMUSG00000022540,0.011552453
ENSMUSG00000022543,0.011552453
ENSMUSG00000022544,0.011552453
ENSMUSG00000022545,0.011552453
ENSMUSG00000022546,0.011552453
ENSMUSG00000022548,0.011552453
ENSMUSG00000022550,0.011552453
ENSMUSG00000022552,0.011552453
ENSMUSG00000022553,0.011552453
ENSMUSG00000022554,0.011552453
ENSMUSG00000022555,0.011552453
ENSMUSG00000022556,0.011552453
ENSMUSG00000022557,0.011552453
ENSMUSG00000022558,0.011552453
ENSMUSG00000022559,0.011552453
ENSMUSG00000022560,0.011552453
ENSMUSG00000022561,0.011552453
ENSMUSG00000022562,0.011552453
ENSMUSG00000022564,0.011552453
ENSMUSG00000022565,0.011552453
ENSMUSG00000022568,0.011552453
